,feature_image,label_image
1144,Features.372.tif,Labels.372.tif
308,Features.868.tif,Labels.868.tif
5608,Features_v2.980.tif,Labels_v2.980.tif
6338,Features_v2.935.tif,Labels_v2.935.tif
2777,Features.822.tif,Labels.822.tif
6563,Features_v2.937.tif,Labels_v2.937.tif
5017,Features_v2.1020.tif,Labels_v2.1020.tif
2811,Features.133.tif,Labels.133.tif
1491,Features.170.tif,Labels.170.tif
1223,Features.751.tif,Labels.751.tif
420,Features.941.tif,Labels.941.tif
6112,Features_v2.892.tif,Labels_v2.892.tif
3978,Features_v2.996.tif,Labels_v2.996.tif
5539,Features_v2.104.tif,Labels_v2.104.tif
2781,Features.964.tif,Labels.964.tif
4435,Features_v2.107.tif,Labels_v2.107.tif
2285,Features.442.tif,Labels.442.tif
2122,Features.369.tif,Labels.369.tif
1195,Features.278.tif,Labels.278.tif
2815,Features.274.tif,Labels.274.tif
455,Features.822.tif,Labels.822.tif
322,Features.632.tif,Labels.632.tif
48,Features.736.tif,Labels.736.tif
2750,Features.223.tif,Labels.223.tif
5794,Features_v2.845.tif,Labels_v2.845.tif
1861,Features.600.tif,Labels.600.tif
6148,Features_v2.1006.tif,Labels_v2.1006.tif
4427,Features_v2.430.tif,Labels_v2.430.tif
2313,Features.467.tif,Labels.467.tif
1202,Features.853.tif,Labels.853.tif
520,Features.221.tif,Labels.221.tif
6554,Features_v2.244.tif,Labels_v2.244.tif
5964,Features_v2.88.tif,Labels_v2.88.tif
4325,Features_v2.338.tif,Labels_v2.338.tif
1290,Features.611.tif,Labels.611.tif
2709,Features.194.tif,Labels.194.tif
2000,Features.480.tif,Labels.480.tif
5947,Features_v2.79.tif,Labels_v2.79.tif
3966,Features_v2.777.tif,Labels_v2.777.tif
4204,Features_v2.270.tif,Labels_v2.270.tif
3298,Features.489.tif,Labels.489.tif
3636,Features_v2.654.tif,Labels_v2.654.tif
1441,Features.135.tif,Labels.135.tif
3187,Features.701.tif,Labels.701.tif
6461,Features_v2.976.tif,Labels_v2.976.tif
770,Features.50.tif,Labels.50.tif
2887,Features.567.tif,Labels.567.tif
4494,Features_v2.152.tif,Labels_v2.152.tif
4133,Features_v2.646.tif,Labels_v2.646.tif
627,Features.649.tif,Labels.649.tif
4750,Features_v2.831.tif,Labels_v2.831.tif
78,Features.208.tif,Labels.208.tif
132,Features.728.tif,Labels.728.tif
1456,Features.212.tif,Labels.212.tif
2181,Features.376.tif,Labels.376.tif
1655,Features.1329.tif,Labels.1329.tif
4787,Features_v2.1066.tif,Labels_v2.1066.tif
5733,Features_v2.961.tif,Labels_v2.961.tif
3973,Features_v2.461.tif,Labels_v2.461.tif
5227,Features_v2.102.tif,Labels_v2.102.tif
3979,Features_v2.84.tif,Labels_v2.84.tif
307,Features.782.tif,Labels.782.tif
1086,Features.1072.tif,Labels.1072.tif
6069,Features_v2.781.tif,Labels_v2.781.tif
4250,Features_v2.201.tif,Labels_v2.201.tif
6342,Features_v2.165.tif,Labels_v2.165.tif
1197,Features.480.tif,Labels.480.tif
6119,Features_v2.1029.tif,Labels_v2.1029.tif
5645,Features_v2.224.tif,Labels_v2.224.tif
3843,Features_v2.1050.tif,Labels_v2.1050.tif
6493,Features_v2.736.tif,Labels_v2.736.tif
6154,Features_v2.229.tif,Labels_v2.229.tif
3073,Features.472.tif,Labels.472.tif
976,Features.390.tif,Labels.390.tif
5085,Features_v2.591.tif,Labels_v2.591.tif
4691,Features_v2.246.tif,Labels_v2.246.tif
259,Features.232.tif,Labels.232.tif
4424,Features_v2.690.tif,Labels_v2.690.tif
5570,Features_v2.835.tif,Labels_v2.835.tif
6292,Features_v2.272.tif,Labels_v2.272.tif
1012,Features.197.tif,Labels.197.tif
3562,Features_v2.208.tif,Labels_v2.208.tif
1632,Features.299.tif,Labels.299.tif
5172,Features_v2.1038.tif,Labels_v2.1038.tif
462,Features.473.tif,Labels.473.tif
5834,Features_v2.36.tif,Labels_v2.36.tif
6055,Features_v2.206.tif,Labels_v2.206.tif
5045,Features_v2.411.tif,Labels_v2.411.tif
2912,Features.381.tif,Labels.381.tif
2926,Features.834.tif,Labels.834.tif
3219,Features.295.tif,Labels.295.tif
6572,Features_v2.559.tif,Labels_v2.559.tif
1911,Features.677.tif,Labels.677.tif
4273,Features_v2.532.tif,Labels_v2.532.tif
441,Features.147.tif,Labels.147.tif
6200,Features_v2.849.tif,Labels_v2.849.tif
2178,Features.714.tif,Labels.714.tif
2702,Features.75.tif,Labels.75.tif
2343,Features.936.tif,Labels.936.tif
3720,Features_v2.649.tif,Labels_v2.649.tif
5337,Features_v2.15.tif,Labels_v2.15.tif
1684,Features.805.tif,Labels.805.tif
2363,Features.658.tif,Labels.658.tif
3213,Features.750.tif,Labels.750.tif
6486,Features_v2.1073.tif,Labels_v2.1073.tif
2554,Features.959.tif,Labels.959.tif
1357,Features.451.tif,Labels.451.tif
3796,Features_v2.41.tif,Labels_v2.41.tif
2389,Features.950.tif,Labels.950.tif
2621,Features.305.tif,Labels.305.tif
2341,Features.1176.tif,Labels.1176.tif
24,Features.792.tif,Labels.792.tif
3422,Features.69.tif,Labels.69.tif
6271,Features_v2.185.tif,Labels_v2.185.tif
41,Features.252.tif,Labels.252.tif
5100,Features_v2.369.tif,Labels_v2.369.tif
5925,Features_v2.651.tif,Labels_v2.651.tif
237,Features.144.tif,Labels.144.tif
1498,Features.1048.tif,Labels.1048.tif
5116,Features_v2.780.tif,Labels_v2.780.tif
5348,Features_v2.1028.tif,Labels_v2.1028.tif
1463,Features.161.tif,Labels.161.tif
4066,Features_v2.754.tif,Labels_v2.754.tif
1425,Features.249.tif,Labels.249.tif
4836,Features_v2.495.tif,Labels_v2.495.tif
5268,Features_v2.1052.tif,Labels_v2.1052.tif
558,Features.68.tif,Labels.68.tif
3805,Features_v2.1000.tif,Labels_v2.1000.tif
5701,Features_v2.309.tif,Labels_v2.309.tif
2091,Features.767.tif,Labels.767.tif
5308,Features_v2.899.tif,Labels_v2.899.tif
2308,Features.383.tif,Labels.383.tif
3789,Features_v2.704.tif,Labels_v2.704.tif
813,Features.307.tif,Labels.307.tif
6216,Features_v2.605.tif,Labels_v2.605.tif
4292,Features_v2.782.tif,Labels_v2.782.tif
3599,Features_v2.180.tif,Labels_v2.180.tif
5126,Features_v2.802.tif,Labels_v2.802.tif
5780,Features_v2.446.tif,Labels_v2.446.tif
3833,Features_v2.953.tif,Labels_v2.953.tif
2810,Features.477.tif,Labels.477.tif
3986,Features_v2.293.tif,Labels_v2.293.tif
3941,Features_v2.1030.tif,Labels_v2.1030.tif
492,Features.908.tif,Labels.908.tif
5389,Features_v2.770.tif,Labels_v2.770.tif
564,Features.471.tif,Labels.471.tif
4431,Features_v2.1068.tif,Labels_v2.1068.tif
3440,Features.691.tif,Labels.691.tif
447,Features.1245.tif,Labels.1245.tif
5134,Features_v2.116.tif,Labels_v2.116.tif
3672,Features_v2.105.tif,Labels_v2.105.tif
1492,Features.432.tif,Labels.432.tif
5067,Features_v2.871.tif,Labels_v2.871.tif
90,Features.676.tif,Labels.676.tif
2464,Features.131.tif,Labels.131.tif
6634,Features_v2.142.tif,Labels_v2.142.tif
5949,Features_v2.191.tif,Labels_v2.191.tif
4668,Features_v2.25.tif,Labels_v2.25.tif
2840,Features.568.tif,Labels.568.tif
3943,Features_v2.565.tif,Labels_v2.565.tif
591,Features.987.tif,Labels.987.tif
1396,Features.250.tif,Labels.250.tif
4524,Features_v2.363.tif,Labels_v2.363.tif
5945,Features_v2.737.tif,Labels_v2.737.tif
5336,Features_v2.441.tif,Labels_v2.441.tif
567,Features.163.tif,Labels.163.tif
4285,Features_v2.399.tif,Labels_v2.399.tif
1617,Features.752.tif,Labels.752.tif
2169,Features.249.tif,Labels.249.tif
1882,Features.993.tif,Labels.993.tif
4058,Features_v2.175.tif,Labels_v2.175.tif
2704,Features.284.tif,Labels.284.tif
5995,Features_v2.933.tif,Labels_v2.933.tif
2928,Features.280.tif,Labels.280.tif
2734,Features.1342.tif,Labels.1342.tif
4175,Features_v2.79.tif,Labels_v2.79.tif
2852,Features.1276.tif,Labels.1276.tif
1219,Features.1268.tif,Labels.1268.tif
2780,Features.933.tif,Labels.933.tif
2268,Features.104.tif,Labels.104.tif
3893,Features_v2.81.tif,Labels_v2.81.tif
2318,Features.781.tif,Labels.781.tif
2770,Features.780.tif,Labels.780.tif
3603,Features_v2.220.tif,Labels_v2.220.tif
2606,Features.502.tif,Labels.502.tif
5603,Features_v2.936.tif,Labels_v2.936.tif
6140,Features_v2.569.tif,Labels_v2.569.tif
6026,Features_v2.450.tif,Labels_v2.450.tif
5255,Features_v2.977.tif,Labels_v2.977.tif
1669,Features.634.tif,Labels.634.tif
2201,Features.1010.tif,Labels.1010.tif
1844,Features.1066.tif,Labels.1066.tif
3143,Features.857.tif,Labels.857.tif
2667,Features.874.tif,Labels.874.tif
2839,Features.301.tif,Labels.301.tif
4188,Features_v2.50.tif,Labels_v2.50.tif
1978,Features.1222.tif,Labels.1222.tif
3135,Features.45.tif,Labels.45.tif
55,Features.1095.tif,Labels.1095.tif
4249,Features_v2.282.tif,Labels_v2.282.tif
4984,Features_v2.619.tif,Labels_v2.619.tif
5480,Features_v2.160.tif,Labels_v2.160.tif
555,Features.484.tif,Labels.484.tif
3055,Features.505.tif,Labels.505.tif
5720,Features_v2.796.tif,Labels_v2.796.tif
4476,Features_v2.461.tif,Labels_v2.461.tif
3216,Features.99.tif,Labels.99.tif
1780,Features.267.tif,Labels.267.tif
1707,Features.402.tif,Labels.402.tif
2358,Features.1273.tif,Labels.1273.tif
1567,Features.972.tif,Labels.972.tif
3027,Features.788.tif,Labels.788.tif
784,Features.3.tif,Labels.3.tif
2485,Features.802.tif,Labels.802.tif
6526,Features_v2.31.tif,Labels_v2.31.tif
5516,Features_v2.1043.tif,Labels_v2.1043.tif
5655,Features_v2.577.tif,Labels_v2.577.tif
949,Features.612.tif,Labels.612.tif
4685,Features_v2.335.tif,Labels_v2.335.tif
6272,Features_v2.889.tif,Labels_v2.889.tif
1085,Features.1197.tif,Labels.1197.tif
4171,Features_v2.258.tif,Labels_v2.258.tif
1802,Features.1078.tif,Labels.1078.tif
3156,Features.405.tif,Labels.405.tif
5647,Features_v2.260.tif,Labels_v2.260.tif
6578,Features_v2.47.tif,Labels_v2.47.tif
1457,Features.998.tif,Labels.998.tif
2949,Features.854.tif,Labels.854.tif
2830,Features.227.tif,Labels.227.tif
663,Features.1002.tif,Labels.1002.tif
2743,Features.900.tif,Labels.900.tif
2536,Features.743.tif,Labels.743.tif
2746,Features.1101.tif,Labels.1101.tif
333,Features.595.tif,Labels.595.tif
5549,Features_v2.906.tif,Labels_v2.906.tif
2695,Features.640.tif,Labels.640.tif
5274,Features_v2.474.tif,Labels_v2.474.tif
2202,Features.160.tif,Labels.160.tif
3953,Features_v2.707.tif,Labels_v2.707.tif
5805,Features_v2.896.tif,Labels_v2.896.tif
1533,Features.594.tif,Labels.594.tif
4191,Features_v2.727.tif,Labels_v2.727.tif
4868,Features_v2.642.tif,Labels_v2.642.tif
3101,Features.1003.tif,Labels.1003.tif
5953,Features_v2.508.tif,Labels_v2.508.tif
1350,Features.688.tif,Labels.688.tif
6286,Features_v2.526.tif,Labels_v2.526.tif
2605,Features.700.tif,Labels.700.tif
5837,Features_v2.1054.tif,Labels_v2.1054.tif
5890,Features_v2.587.tif,Labels_v2.587.tif
4983,Features_v2.561.tif,Labels_v2.561.tif
6020,Features_v2.477.tif,Labels_v2.477.tif
175,Features.817.tif,Labels.817.tif
26,Features.15.tif,Labels.15.tif
4343,Features_v2.371.tif,Labels_v2.371.tif
5394,Features_v2.254.tif,Labels_v2.254.tif
528,Features.509.tif,Labels.509.tif
4896,Features_v2.629.tif,Labels_v2.629.tif
2626,Features.1040.tif,Labels.1040.tif
755,Features.272.tif,Labels.272.tif
801,Features.465.tif,Labels.465.tif
2970,Features.236.tif,Labels.236.tif
4700,Features_v2.385.tif,Labels_v2.385.tif
6637,Features_v2.478.tif,Labels_v2.478.tif
146,Features.375.tif,Labels.375.tif
4129,Features_v2.751.tif,Labels_v2.751.tif
253,Features.86.tif,Labels.86.tif
2352,Features.345.tif,Labels.345.tif
1145,Features.963.tif,Labels.963.tif
2243,Features.1290.tif,Labels.1290.tif
6379,Features_v2.77.tif,Labels_v2.77.tif
35,Features.865.tif,Labels.865.tif
6373,Features_v2.1025.tif,Labels_v2.1025.tif
1510,Features.675.tif,Labels.675.tif
3283,Features.3.tif,Labels.3.tif
6270,Features_v2.169.tif,Labels_v2.169.tif
2497,Features.137.tif,Labels.137.tif
1623,Features.1177.tif,Labels.1177.tif
5091,Features_v2.600.tif,Labels_v2.600.tif
5290,Features_v2.940.tif,Labels_v2.940.tif
4634,Features_v2.288.tif,Labels_v2.288.tif
2298,Features.612.tif,Labels.612.tif
1370,Features.1039.tif,Labels.1039.tif
141,Features.609.tif,Labels.609.tif
4669,Features_v2.34.tif,Labels_v2.34.tif
4434,Features_v2.536.tif,Labels_v2.536.tif
724,Features.451.tif,Labels.451.tif
3164,Features.548.tif,Labels.548.tif
2973,Features.189.tif,Labels.189.tif
2714,Features.766.tif,Labels.766.tif
6084,Features_v2.188.tif,Labels_v2.188.tif
5078,Features_v2.938.tif,Labels_v2.938.tif
6530,Features_v2.233.tif,Labels_v2.233.tif
5894,Features_v2.475.tif,Labels_v2.475.tif
4721,Features_v2.534.tif,Labels_v2.534.tif
3121,Features.388.tif,Labels.388.tif
2937,Features.618.tif,Labels.618.tif
2832,Features.202.tif,Labels.202.tif
250,Features.302.tif,Labels.302.tif
797,Features.372.tif,Labels.372.tif
821,Features.343.tif,Labels.343.tif
1081,Features.319.tif,Labels.319.tif
242,Features.365.tif,Labels.365.tif
5005,Features_v2.527.tif,Labels_v2.527.tif
1722,Features.171.tif,Labels.171.tif
4447,Features_v2.291.tif,Labels_v2.291.tif
6429,Features_v2.358.tif,Labels_v2.358.tif
6194,Features_v2.28.tif,Labels_v2.28.tif
4174,Features_v2.272.tif,Labels_v2.272.tif
5487,Features_v2.512.tif,Labels_v2.512.tif
2835,Features.48.tif,Labels.48.tif
5855,Features_v2.564.tif,Labels_v2.564.tif
6490,Features_v2.682.tif,Labels_v2.682.tif
3089,Features.169.tif,Labels.169.tif
5209,Features_v2.187.tif,Labels_v2.187.tif
4989,Features_v2.692.tif,Labels_v2.692.tif
5261,Features_v2.204.tif,Labels_v2.204.tif
1578,Features.871.tif,Labels.871.tif
4109,Features_v2.674.tif,Labels_v2.674.tif
4724,Features_v2.182.tif,Labels_v2.182.tif
1306,Features.235.tif,Labels.235.tif
764,Features.761.tif,Labels.761.tif
6590,Features_v2.181.tif,Labels_v2.181.tif
6626,Features_v2.389.tif,Labels_v2.389.tif
2270,Features.341.tif,Labels.341.tif
5523,Features_v2.477.tif,Labels_v2.477.tif
6022,Features_v2.992.tif,Labels_v2.992.tif
1061,Features.798.tif,Labels.798.tif
4769,Features_v2.666.tif,Labels_v2.666.tif
2831,Features.1059.tif,Labels.1059.tif
6399,Features_v2.571.tif,Labels_v2.571.tif
1673,Features.911.tif,Labels.911.tif
5445,Features_v2.29.tif,Labels_v2.29.tif
1716,Features.743.tif,Labels.743.tif
6100,Features_v2.340.tif,Labels_v2.340.tif
2052,Features.1247.tif,Labels.1247.tif
4878,Features_v2.1044.tif,Labels_v2.1044.tif
2537,Features.1123.tif,Labels.1123.tif
1674,Features.715.tif,Labels.715.tif
4505,Features_v2.449.tif,Labels_v2.449.tif
4933,Features_v2.647.tif,Labels_v2.647.tif
3691,Features_v2.1029.tif,Labels_v2.1029.tif
1596,Features.171.tif,Labels.171.tif
5803,Features_v2.5.tif,Labels_v2.5.tif
3257,Features.267.tif,Labels.267.tif
27,Features.907.tif,Labels.907.tif
832,Features.334.tif,Labels.334.tif
6203,Features_v2.495.tif,Labels_v2.495.tif
792,Features.260.tif,Labels.260.tif
1484,Features.495.tif,Labels.495.tif
753,Features.337.tif,Labels.337.tif
4705,Features_v2.677.tif,Labels_v2.677.tif
4454,Features_v2.355.tif,Labels_v2.355.tif
4342,Features_v2.706.tif,Labels_v2.706.tif
1215,Features.807.tif,Labels.807.tif
5359,Features_v2.603.tif,Labels_v2.603.tif
2710,Features.89.tif,Labels.89.tif
200,Features.602.tif,Labels.602.tif
4236,Features_v2.469.tif,Labels_v2.469.tif
6434,Features_v2.79.tif,Labels_v2.79.tif
6598,Features_v2.168.tif,Labels_v2.168.tif
4681,Features_v2.380.tif,Labels_v2.380.tif
3949,Features_v2.907.tif,Labels_v2.907.tif
5677,Features_v2.911.tif,Labels_v2.911.tif
3934,Features_v2.205.tif,Labels_v2.205.tif
362,Features.766.tif,Labels.766.tif
3635,Features_v2.13.tif,Labels_v2.13.tif
207,Features.105.tif,Labels.105.tif
1637,Features.726.tif,Labels.726.tif
2493,Features.234.tif,Labels.234.tif
2632,Features.1316.tif,Labels.1316.tif
4037,Features_v2.281.tif,Labels_v2.281.tif
4446,Features_v2.320.tif,Labels_v2.320.tif
705,Features.751.tif,Labels.751.tif
6344,Features_v2.803.tif,Labels_v2.803.tif
5806,Features_v2.415.tif,Labels_v2.415.tif
2617,Features.7.tif,Labels.7.tif
5175,Features_v2.142.tif,Labels_v2.142.tif
6575,Features_v2.634.tif,Labels_v2.634.tif
3493,Features.1211.tif,Labels.1211.tif
935,Features.706.tif,Labels.706.tif
5119,Features_v2.887.tif,Labels_v2.887.tif
6367,Features_v2.762.tif,Labels_v2.762.tif
5680,Features_v2.966.tif,Labels_v2.966.tif
5927,Features_v2.75.tif,Labels_v2.75.tif
1876,Features.225.tif,Labels.225.tif
1657,Features.353.tif,Labels.353.tif
148,Features.1095.tif,Labels.1095.tif
2523,Features.44.tif,Labels.44.tif
842,Features.149.tif,Labels.149.tif
2573,Features.924.tif,Labels.924.tif
3116,Features.980.tif,Labels.980.tif
3224,Features.806.tif,Labels.806.tif
2422,Features.679.tif,Labels.679.tif
195,Features.832.tif,Labels.832.tif
5163,Features_v2.1066.tif,Labels_v2.1066.tif
3710,Features_v2.969.tif,Labels_v2.969.tif
946,Features.986.tif,Labels.986.tif
2474,Features.500.tif,Labels.500.tif
4059,Features_v2.777.tif,Labels_v2.777.tif
5388,Features_v2.485.tif,Labels_v2.485.tif
246,Features.237.tif,Labels.237.tif
3333,Features.746.tif,Labels.746.tif
1299,Features.553.tif,Labels.553.tif
6256,Features_v2.245.tif,Labels_v2.245.tif
385,Features.100.tif,Labels.100.tif
5538,Features_v2.712.tif,Labels_v2.712.tif
4646,Features_v2.623.tif,Labels_v2.623.tif
3987,Features_v2.416.tif,Labels_v2.416.tif
2135,Features.279.tif,Labels.279.tif
5158,Features_v2.419.tif,Labels_v2.419.tif
5096,Features_v2.269.tif,Labels_v2.269.tif
6024,Features_v2.283.tif,Labels_v2.283.tif
3754,Features_v2.562.tif,Labels_v2.562.tif
5332,Features_v2.707.tif,Labels_v2.707.tif
4299,Features_v2.933.tif,Labels_v2.933.tif
1809,Features.1008.tif,Labels.1008.tif
2679,Features.379.tif,Labels.379.tif
5439,Features_v2.75.tif,Labels_v2.75.tif
1896,Features.830.tif,Labels.830.tif
1973,Features.23.tif,Labels.23.tif
1097,Features.966.tif,Labels.966.tif
3322,Features.447.tif,Labels.447.tif
5950,Features_v2.41.tif,Labels_v2.41.tif
1434,Features.838.tif,Labels.838.tif
2309,Features.445.tif,Labels.445.tif
5717,Features_v2.668.tif,Labels_v2.668.tif
3995,Features_v2.783.tif,Labels_v2.783.tif
5768,Features_v2.642.tif,Labels_v2.642.tif
2115,Features.804.tif,Labels.804.tif
1277,Features.117.tif,Labels.117.tif
2494,Features.317.tif,Labels.317.tif
3389,Features.604.tif,Labels.604.tif
4516,Features_v2.685.tif,Labels_v2.685.tif
3316,Features.791.tif,Labels.791.tif
1946,Features.787.tif,Labels.787.tif
4328,Features_v2.1059.tif,Labels_v2.1059.tif
121,Features.265.tif,Labels.265.tif
3030,Features.466.tif,Labels.466.tif
2599,Features.1054.tif,Labels.1054.tif
3639,Features_v2.340.tif,Labels_v2.340.tif
3676,Features_v2.179.tif,Labels_v2.179.tif
4683,Features_v2.35.tif,Labels_v2.35.tif
1014,Features.170.tif,Labels.170.tif
5133,Features_v2.861.tif,Labels_v2.861.tif
4367,Features_v2.484.tif,Labels_v2.484.tif
5690,Features_v2.363.tif,Labels_v2.363.tif
2779,Features.463.tif,Labels.463.tif
2754,Features.936.tif,Labels.936.tif
4005,Features_v2.881.tif,Labels_v2.881.tif
1783,Features.540.tif,Labels.540.tif
5965,Features_v2.227.tif,Labels_v2.227.tif
4366,Features_v2.453.tif,Labels_v2.453.tif
3762,Features_v2.740.tif,Labels_v2.740.tif
5918,Features_v2.259.tif,Labels_v2.259.tif
1888,Features.601.tif,Labels.601.tif
6153,Features_v2.466.tif,Labels_v2.466.tif
4493,Features_v2.448.tif,Labels_v2.448.tif
6605,Features_v2.923.tif,Labels_v2.923.tif
4497,Features_v2.483.tif,Labels_v2.483.tif
3303,Features.775.tif,Labels.775.tif
1600,Features.1026.tif,Labels.1026.tif
3809,Features_v2.1064.tif,Labels_v2.1064.tif
4452,Features_v2.706.tif,Labels_v2.706.tif
5484,Features_v2.940.tif,Labels_v2.940.tif
1525,Features.1184.tif,Labels.1184.tif
4864,Features_v2.40.tif,Labels_v2.40.tif
3777,Features_v2.428.tif,Labels_v2.428.tif
3197,Features.371.tif,Labels.371.tif
2525,Features.1129.tif,Labels.1129.tif
1894,Features.187.tif,Labels.187.tif
6013,Features_v2.265.tif,Labels_v2.265.tif
4814,Features_v2.796.tif,Labels_v2.796.tif
1307,Features.884.tif,Labels.884.tif
4,Features.592.tif,Labels.592.tif
5867,Features_v2.431.tif,Labels_v2.431.tif
6037,Features_v2.854.tif,Labels_v2.854.tif
653,Features.507.tif,Labels.507.tif
695,Features.848.tif,Labels.848.tif
2991,Features.1068.tif,Labels.1068.tif
3856,Features_v2.278.tif,Labels_v2.278.tif
1939,Features.533.tif,Labels.533.tif
4017,Features_v2.864.tif,Labels_v2.864.tif
5027,Features_v2.623.tif,Labels_v2.623.tif
4592,Features_v2.994.tif,Labels_v2.994.tif
6332,Features_v2.405.tif,Labels_v2.405.tif
3842,Features_v2.373.tif,Labels_v2.373.tif
3045,Features.867.tif,Labels.867.tif
1924,Features.387.tif,Labels.387.tif
6296,Features_v2.980.tif,Labels_v2.980.tif
1622,Features.585.tif,Labels.585.tif
1545,Features.466.tif,Labels.466.tif
5497,Features_v2.496.tif,Labels_v2.496.tif
4418,Features_v2.503.tif,Labels_v2.503.tif
3351,Features.1107.tif,Labels.1107.tif
2503,Features.316.tif,Labels.316.tif
5630,Features_v2.713.tif,Labels_v2.713.tif
5422,Features_v2.742.tif,Labels_v2.742.tif
5607,Features_v2.804.tif,Labels_v2.804.tif
1661,Features.653.tif,Labels.653.tif
4698,Features_v2.61.tif,Labels_v2.61.tif
1482,Features.648.tif,Labels.648.tif
3000,Features.28.tif,Labels.28.tif
1607,Features.297.tif,Labels.297.tif
3504,Features_v2.328.tif,Labels_v2.328.tif
5207,Features_v2.59.tif,Labels_v2.59.tif
3061,Features.927.tif,Labels.927.tif
1827,Features.871.tif,Labels.871.tif
3133,Features.273.tif,Labels.273.tif
3153,Features.811.tif,Labels.811.tif
2257,Features.599.tif,Labels.599.tif
5420,Features_v2.443.tif,Labels_v2.443.tif
2321,Features.997.tif,Labels.997.tif
2706,Features.393.tif,Labels.393.tif
6356,Features_v2.460.tif,Labels_v2.460.tif
1124,Features.522.tif,Labels.522.tif
934,Features.900.tif,Labels.900.tif
291,Features.685.tif,Labels.685.tif
4189,Features_v2.93.tif,Labels_v2.93.tif
3450,Features.757.tif,Labels.757.tif
6444,Features_v2.501.tif,Labels_v2.501.tif
2248,Features.624.tif,Labels.624.tif
2914,Features.112.tif,Labels.112.tif
